season,match_name,fullName,runs,strikeRate
2015,KKR v DC,Saurabh Tiwary,24,160
2015,KKR v DC,Albie Morkel,5,250
2015,CSK v MI,Dwayne Smith,27,79.41
2015,CSK v MI,Brendon McCullum,23,209.09
2015,CSK v MI,Suresh Raina,10,100
2015,CSK v MI,Faf du Plessis,17,106.25
2015,CSK v MI,MS Dhoni,39,121.87
2015,CSK v MI,Pawan Negi,36,211.76
2015,CSK v MI,Lendl Simmons,38,122.58
2015,CSK v MI,Parthiv Patel,45,140.62
2015,CSK v MI,Rohit Sharma,18,81.81
2015,CSK v MI,Kieron Pollard,1,25
2015,CSK v MI,Ambati Rayudu,34,178.94
2015,CSK v MI,Hardik Pandya,21,262.5
2015,KKR v KXIP,Murali Vijay,28,133.33
2015,KKR v KXIP,Manan Vohra,39,114.7
2015,KKR v KXIP,Wriddhiman Saha,33,132
2015,KKR v KXIP,Glenn Maxwell,43,195.45
2015,KKR v KXIP,David Miller,27,245.45
2015,KKR v KXIP,Gurkeerat Singh Mann,4,57.14
2015,KKR v KXIP,George Bailey,0,0
2015,KKR v KXIP,Robin Uthappa,17,154.54
2015,KKR v KXIP,Gautam Gambhir,24,104.34
2015,KKR v KXIP,Manish Pandey,22,146.66
2015,KKR v KXIP,Suryakumar Yadav,9,100
2015,KKR v KXIP,Yusuf Pathan,29,152.63
2015,KKR v KXIP,Andre Russell,51,242.85
2015,KKR v KXIP,Johan Botha,2,50
2015,KKR v KXIP,Piyush Chawla,18,163.63
2015,KKR v KXIP,Brad Hogg,5,100
2015,KKR v KXIP,Umesh Yadav,0,0
2015,KKR v KXIP,Sunil Narine,0,0
2015,DC v SRH,Shikhar Dhawan,13,130
2015,DC v SRH,David Warner,17,113.33
2015,DC v SRH,Moises Henriques,74,160.86
2015,DC v SRH,Eoin Morgan,22,88
2015,DC v SRH,Karn Sharma,16,123.07
2015,DC v SRH,Ravi Bopara,17,154.54
2015,DC v SRH,Quinton de Kock,50,161.29
2015,DC v SRH,Shreyas Iyer,0,0
2015,DC v SRH,Jean0Paul Duminy,12,75
2015,DC v SRH,Yuvraj Singh,2,28.57
2015,DC v SRH,Kedar Jadhav,63,185.29
2015,DC v SRH,Saurabh Tiwary,26,104
2015,MI v RCB,Chris Gayle,13,108.33
2015,MI v RCB,Virat Kohli,82,164
2015,MI v RCB,AB de Villiers,133,225.42
2015,MI v RCB,Parthiv Patel,19,172.72
2015,MI v RCB,Lendl Simmons,68,128.3
2015,MI v RCB,Rohit Sharma,15,115.38
2015,MI v RCB,Kieron Pollard,49,204.16
2015,MI v RCB,Hardik Pandya,8,200
2015,MI v RCB,Ambati Rayudu,14,350
2015,MI v RCB,Harbhajan Singh,3,100
2015,MI v RCB,Jagadeesha Suchith,4,100
2015,MI v RCB,Mitchell McClenaghan,12,300
2015,CSK v RR,Dwayne Smith,6,60
2015,CSK v RR,Brendon McCullum,81,132.78
2015,CSK v RR,Suresh Raina,3,50
2015,CSK v RR,Faf du Plessis,29,116
2015,CSK v RR,Pawan Negi,2,66.66
2015,CSK v RR,MS Dhoni,13,185.71
2015,CSK v RR,Dwayne Bravo,15,187.5
2015,CSK v RR,Ajinkya Rahane,23,135.29
2015,CSK v RR,Shane Watson,28,93.33
2015,CSK v RR,Steven Smith,4,66.66
2015,CSK v RR,Karun Nair,10,83.33
2015,CSK v RR,Deepak Hooda,15,107.14
2015,CSK v RR,Sanju Samson,26,152.94
2015,CSK v RR,James Faulkner,16,123.07
2015,CSK v RR,Chris Morris,16,160
2015,CSK v RR,Rajat Bhatia,0,0
2015,CSK v RR,Ankit Sharma,0,0
2015,CSK v RR,Pravin Tambe,1,100
2015,SRH v KXIP,David Warner,81,155.76
2015,SRH v KXIP,Shikhar Dhawan,24,133.33
2015,SRH v KXIP,Moises Henriques,28,116.66
2015,SRH v KXIP,Eoin Morgan,17,242.85
2015,SRH v KXIP,Naman Ojha,2,66.66
2015,SRH v KXIP,KL Rahul,17,170
2015,SRH v KXIP,Karn Sharma,11,157.14
2015,SRH v KXIP,Murali Vijay,24,133.33
2015,SRH v KXIP,Manan Vohra,20,133.33
2015,SRH v KXIP,Wriddhiman Saha,5,50
2015,SRH v KXIP,Glenn Maxwell,11,183.33
2015,SRH v KXIP,David Miller,89,202.27
2015,SRH v KXIP,George Bailey,6,54.54
2015,SRH v KXIP,Gurkeerat Singh Mann,3,60
2015,SRH v KXIP,Axar Patel,15,136.36
2015,SRH v KXIP,Beuran Hendricks,0,0
2015,DC v CSK,Dwayne Smith,18,75
2015,DC v CSK,Brendon McCullum,11,52.38
2015,DC v CSK,Suresh Raina,11,137.5
2015,DC v CSK,Faf du Plessis,29,126.08
2015,DC v CSK,MS Dhoni,27,112.5
2015,DC v CSK,Dwayne Bravo,8,100
2015,DC v CSK,Pawan Negi,5,62.5
2015,DC v CSK,Ravindra Jadeja,3,75
2015,DC v CSK,Quinton de Kock,3,42.85
2015,DC v CSK,Shreyas Iyer,70,142.85
2015,DC v CSK,Jean0Paul Duminy,6,85.71
2015,DC v CSK,Yuvraj Singh,32,114.28
2015,DC v CSK,Albie Morkel,8,100
2015,DC v CSK,Kedar Jadhav,1,100
2015,KXIP v RCB,Wriddhiman Saha,31,258.33
2015,KXIP v RCB,Manan Vohra,11,183.33
2015,KXIP v RCB,Glenn Maxwell,10,100
2015,KXIP v RCB,David Miller,14,350
2015,KXIP v RCB,George Bailey,13,144.44
2015,KXIP v RCB,Axar Patel,20,133.33
2015,KXIP v RCB,Gurkeerat Singh Mann,2,66.66
2015,KXIP v RCB,Rishi Dhawan,1,100
2015,KXIP v RCB,Chris Gayle,17,121.42
2015,KXIP v RCB,Virat Kohli,19,211.11
2015,KXIP v RCB,AB de Villiers,10,111.11
2015,KXIP v RCB,Mandeep Singh,20,142.85
2015,KXIP v RCB,Dinesh Karthik,2,50
2015,KXIP v RCB,Sarfaraz Khan,4,66.66
2015,KXIP v RCB,David Wiese,4,80
2015,KXIP v RCB,Harshal Patel,0,0
2015,MI v KKR,Lendl Simmons,14,87.5
2015,MI v KKR,Parthiv Patel,21,150
2015,MI v KKR,Rohit Sharma,30,142.85
2015,MI v KKR,Ambati Rayudu,2,66.66
2015,MI v KKR,Kieron Pollard,33,86.84
2015,MI v KKR,Hardik Pandya,61,196.77
2015,MI v KKR,Robin Uthappa,25,125
2015,MI v KKR,Gautam Gambhir,38,131.03
2015,MI v KKR,Manish Pandey,1,100
2015,MI v KKR,Yusuf Pathan,52,140.54
2015,MI v KKR,Shakib Al Hasan,23,153.33
2015,MI v KKR,Andre Russell,2,50
2015,MI v KKR,Suryakumar Yadav,11,220
2015,MI v KKR,Piyush Chawla,1,14.28
2015,MI v KKR,Umesh Yadav,5,250
2015,SRH v RCB,David Warner,52,162.5
2015,SRH v RCB,Shikhar Dhawan,8,114.28
2015,SRH v RCB,Moises Henriques,57,259.09
2015,SRH v RCB,Eoin Morgan,11,157.14
2015,SRH v RCB,Chris Gayle,35,350
2015,SRH v RCB,Virat Kohli,44,231.57
2015,SRH v RCB,AB de Villiers,0,0
2015,SRH v RCB,Mandeep Singh,1,33.33
2015,SRH v RCB,Dinesh Karthik,2,100
2015,SRH v RCB,Sarfaraz Khan,0,0
2015,KXIP v CSK,Wriddhiman Saha,15,125
2015,KXIP v CSK,Manan Vohra,4,57.14
2015,KXIP v CSK,George Bailey,12,171.42
2015,KXIP v CSK,Glenn Maxwell,6,42.85
2015,KXIP v CSK,Gurkeerat Singh Mann,15,107.14
2015,KXIP v CSK,David Miller,11,73.33
2015,KXIP v CSK,Axar Patel,32,110.34
2015,KXIP v CSK,Rishi Dhawan,25,125
2015,KXIP v CSK,Beuran Hendricks,1,50
2015,KXIP v CSK,Michael Hussey,1,25
2015,KXIP v CSK,Brendon McCullum,6,100
2015,KXIP v CSK,Faf du Plessis,55,134.14
2015,KXIP v CSK,Suresh Raina,41,120.58
2015,KXIP v CSK,MS Dhoni,25,156.25
2015,RR v KKR,Ajinkya Rahane,37,168.18
2015,RR v KKR,Shane Watson,104,176.27
2015,RR v KKR,Steven Smith,14,127.27
2015,RR v KKR,Sanju Samson,8,88.88
2015,RR v KKR,James Faulkner,6,100
2015,RR v KKR,Karun Nair,16,160
2015,RR v KKR,Chris Morris,4,80
2015,RR v KKR,Robin Uthappa,14,175
2015,RR v KKR,Gautam Gambhir,1,33.33
2015,RR v KKR,Manish Pandey,21,100
2015,RR v KKR,Yusuf Pathan,44,125.71
2015,RR v KKR,Andre Russell,37,185
2015,RR v KKR,Suryakumar Yadav,0,0
2015,RR v KKR,Shakib Al Hasan,13,118.18
2015,RR v KKR,Azhar Mahmood,6,85.71
2015,RR v KKR,Piyush Chawla,0,0
2015,RR v KKR,Umesh Yadav,24,218.18
2015,RR v KKR,Morne Morkel,4,133.33
2015,RCB v DC,Quinton de Kock,69,176.92
2015,RCB v DC,Shreyas Iyer,20,111.11
2015,RCB v DC,Jean0Paul Duminy,67,155.81
2015,RCB v DC,Yuvraj Singh,11,157.14
2015,RCB v DC,Kedar Jadhav,0,0
2015,RCB v DC,Angelo Mathews,1,33.33
2015,RCB v DC,Saurabh Tiwary,13,144.44
2015,RCB v DC,Virat Kohli,1,50
2015,RCB v DC,Chris Gayle,1,20
2015,SRH v MI,David Warner,6,120
2015,SRH v MI,Shikhar Dhawan,1,50
2015,SRH v MI,Moises Henriques,11,57.89
2015,SRH v MI,Eoin Morgan,9,64.28
2015,SRH v MI,KL Rahul,25,104.16
2015,SRH v MI,Naman Ojha,0,0
2015,SRH v MI,Karn Sharma,15,71.42
2015,SRH v MI,Ashish Reddy,17,113.33
2015,SRH v MI,Bhuvneshwar Kumar,0,0
2015,SRH v MI,Praveen Kumar,4,66.66
2015,SRH v MI,Dale Steyn,19,172.72
2015,SRH v MI,Lendl Simmons,48,109.09
2015,SRH v MI,Parthiv Patel,51,137.83
2015,SRH v MI,Rohit Sharma,7,350
2015,CSK v MI,Lendl Simmons,65,127.45
2015,CSK v MI,Parthiv Patel,35,140
2015,CSK v MI,Rohit Sharma,19,135.71
2015,CSK v MI,Kieron Pollard,41,241.17
2015,CSK v MI,Hardik Pandya,1,50
2015,CSK v MI,Ambati Rayudu,10,125
2015,CSK v MI,Harbhajan Singh,6,200
2015,CSK v MI,Jagadeesha Suchith,1,100
2015,CSK v MI,Dwayne Smith,0,0
2015,CSK v MI,Michael Hussey,16,145.45
2015,CSK v MI,Faf du Plessis,45,132.35
2015,CSK v MI,Suresh Raina,25,125
2015,CSK v MI,MS Dhoni,0,0
2015,CSK v MI,Dwayne Bravo,20,133.33
2015,CSK v MI,Ravindra Jadeja,19,190
2015,CSK v MI,Pawan Negi,3,100
2015,CSK v MI,Ravichandran Ashwin,23,191.66
2015,CSK v MI,Mohit Sharma,3,100
2015,CSK v MI,Ashish Nehra,0,0
2015,RR v RCB,Chris Gayle,27,103.84
2015,RR v RCB,Virat Kohli,12,66.66
2015,RR v RCB,AB de Villiers,66,173.68
2015,RR v RCB,Mandeep Singh,54,158.82
2015,RR v RCB,Dinesh Karthik,8,266.66
2015,RR v RCB,Sarfaraz Khan,1,100
2015,RR v RCB,Ajinkya Rahane,42,107.69
2015,RR v RCB,Shane Watson,10,200
2015,RR v RCB,Sanju Samson,5,62.5
2015,RR v RCB,Steven Smith,12,92.3
2015,RR v RCB,Karun Nair,12,92.3
2015,RR v RCB,Deepak Hooda,11,78.57
2015,RR v RCB,James Faulkner,4,100
2015,RR v RCB,Stuart Binny,0,0
2015,RR v RCB,Chris Morris,0,0
2015,RR v RCB,Ankit Sharma,7,140
2015,RR v RCB,Dhawal Kulkarni,3,33.33
2015,CSK v RCB,Chris Gayle,41,95.34
2015,CSK v RCB,Virat Kohli,12,133.33
2015,CSK v RCB,AB de Villiers,1,33.33
2015,CSK v RCB,Mandeep Singh,4,57.14
2015,CSK v RCB,Dinesh Karthik,28,107.69
2015,CSK v RCB,Sarfaraz Khan,31,147.61
2015,CSK v RCB,David Wiese,12,171.42
2015,CSK v RCB,Harshal Patel,2,100
2015,CSK v RCB,Mitchell Starc,1,100
2015,CSK v RCB,Sreenath Aravind,0,0
2015,CSK v RCB,Dwayne Smith,17,141.66
2015,CSK v RCB,Michael Hussey,56,121.73
2015,CSK v RCB,Faf du Plessis,21,95.45
2015,CSK v RCB,Suresh Raina,0,0
2015,CSK v RCB,MS Dhoni,26,89.65
2015,CSK v RCB,Pawan Negi,12,200
2015,CSK v RCB,Dwayne Bravo,0,0
2015,CSK v RCB,Ravindra Jadeja,0,0
2015,CSK v RCB,Ravichandran Ashwin,1,100
2015,CSK v MI,Lendl Simmons,68,151.11
2015,CSK v MI,Parthiv Patel,0,0
2015,CSK v MI,Rohit Sharma,50,192.3
2015,CSK v MI,Kieron Pollard,36,200
2015,CSK v MI,Ambati Rayudu,36,150
2015,CSK v MI,Hardik Pandya,0,0
2015,CSK v MI,Harbhajan Singh,6,200
2015,CSK v MI,Dwayne Smith,57,118.75
2015,CSK v MI,Michael Hussey,4,44.44
2015,CSK v MI,Suresh Raina,28,147.36
2015,CSK v MI,MS Dhoni,18,138.46
2015,CSK v MI,Dwayne Bravo,9,150
2015,CSK v MI,Pawan Negi,3,60
2015,CSK v MI,Faf du Plessis,1,33.33
2015,CSK v MI,Ravindra Jadeja,11,137.5
2015,CSK v MI,Ravichandran Ashwin,2,50
2015,CSK v MI,Mohit Sharma,21,300
2014,MI v KKR,Gautam Gambhir,0,0
2014,MI v KKR,Jacques Kallis,72,156.52
2014,MI v KKR,Manish Pandey,64,120.75
2014,MI v KKR,Robin Uthappa,1,50
2014,MI v KKR,Yusuf Pathan,4,100
2014,MI v KKR,Shakib Al Hasan,1,50
2014,MI v KKR,Suryakumar Yadav,13,260
2014,MI v KKR,Michael Hussey,3,23.07
2014,MI v KKR,Aditya Tare,24,109.09
2014,MI v KKR,Ambati Rayudu,48,120
2014,MI v KKR,Rohit Sharma,27,135
2014,MI v KKR,Kieron Pollard,6,75
2014,MI v KKR,Corey Anderson,2,25
2014,MI v KKR,Harbhajan Singh,0,0
2014,MI v KKR,Chidhambaram Gautam,7,100
2014,DC v RCB,Mayank Agarwal,6,60
2014,DC v RCB,Murali Vijay,18,90
2014,DC v RCB,Dinesh Karthik,0,0
2014,DC v RCB,Manoj Tiwary,1,33.33
2014,DC v RCB,Jean0Paul Duminy,67,139.58
2014,DC v RCB,Ross Taylor,43,110.25
2014,DC v RCB,Parthiv Patel,37,132.14
2014,DC v RCB,Nic Maddinson,4,66.66
2014,DC v RCB,Virat Kohli,49,128.94
2014,DC v RCB,Yuvraj Singh,52,179.31
2014,CSK v KXIP,Dwayne Smith,66,153.48
2014,CSK v KXIP,Brendon McCullum,67,148.88
2014,CSK v KXIP,Suresh Raina,24,126.31
2014,CSK v KXIP,MS Dhoni,26,236.36
2014,CSK v KXIP,Dwayne Bravo,8,266.66
2014,CSK v KXIP,Cheteshwar Pujara,13,130
2014,CSK v KXIP,Virender Sehwag,19,190
2014,CSK v KXIP,Glenn Maxwell,95,220.93
2014,CSK v KXIP,Axar Patel,2,66.66
2014,CSK v KXIP,David Miller,54,145.94
2014,CSK v KXIP,George Bailey,17,170
2014,SRH v RR,Aaron Finch,2,40
2014,SRH v RR,Shikhar Dhawan,38,111.76
2014,SRH v RR,David Warner,32,91.42
2014,SRH v RR,KL Rahul,20,111.11
2014,SRH v RR,Daren Sammy,6,54.54
2014,SRH v RR,Venugopal Rao,16,133.33
2014,SRH v RR,Karn Sharma,4,80
2014,SRH v RR,Dale Steyn,0,0
2014,SRH v RR,Abhishek Nayar,4,133.33
2014,SRH v RR,Ajinkya Rahane,59,111.32
2014,SRH v RR,Sanju Samson,3,33.33
2014,SRH v RR,Shane Watson,3,42.85
2014,SRH v RR,Stuart Binny,48,150
2014,SRH v RR,Brad Hodge,1,12.5
2014,SRH v RR,Rajat Bhatia,4,133.33
2014,SRH v RR,James Faulkner,8,400
2014,RCB v MI,Michael Hussey,16,106.66
2014,RCB v MI,Aditya Tare,17,94.44
2014,RCB v MI,Ambati Rayudu,35,94.59
2014,RCB v MI,Rohit Sharma,2,40
2014,RCB v MI,Kieron Pollard,3,42.85
2014,RCB v MI,Corey Anderson,18,94.73
2014,RCB v MI,Harbhajan Singh,8,100
2014,RCB v MI,Zaheer Khan,0,0
2014,RCB v MI,Lasith Malinga,2,50
2014,RCB v MI,Pragyan Ojha,1,20
2014,RCB v MI,Jasprit Bumrah,1,100
2014,RCB v MI,Nic Maddinson,12,150
2014,RCB v MI,Parthiv Patel,57,126.66
2014,RCB v MI,Virat Kohli,0,0
2014,RCB v MI,Yuvraj Singh,0,0
2014,RCB v MI,AB de Villiers,45,93.75
2014,KKR v DC,Jacques Kallis,0,0
2014,KKR v DC,Gautam Gambhir,0,0
2014,KKR v DC,Manish Pandey,48,114.28
2014,KKR v DC,Robin Uthappa,55,134.14
2014,KKR v DC,Shakib Al Hasan,30,136.36
2014,KKR v DC,Yusuf Pathan,11,137.5
2014,KKR v DC,Suryakumar Yadav,8,266.66
2014,KKR v DC,Murali Vijay,0,0
2014,KKR v DC,Mayank Agarwal,26,185.71
2014,KKR v DC,Dinesh Karthik,56,140
2014,KKR v DC,Ross Taylor,6,66.66
2014,KKR v DC,Jean0Paul Duminy,52,148.57
2014,KKR v DC,Manoj Tiwary,8,133.33
2014,KKR v DC,James Neesham,8,72.72
2014,KKR v DC,Nathan Coulter0Nile,0,0
2014,RR v KXIP,Abhishek Nayar,23,115
2014,RR v KXIP,Ajinkya Rahane,13,162.5
2014,RR v KXIP,Sanju Samson,52,152.94
2014,RR v KXIP,Shane Watson,50,172.41
2014,RR v KXIP,Stuart Binny,12,150
2014,RR v KXIP,Steven Smith,27,180
2014,RR v KXIP,James Faulkner,8,114.28
2014,RR v KXIP,Cheteshwar Pujara,40,105.26
2014,RR v KXIP,Virender Sehwag,2,28.57
2014,RR v KXIP,Wriddhiman Saha,2,66.66
2014,RR v KXIP,Glenn Maxwell,89,197.77
2014,RR v KXIP,David Miller,51,268.42
2014,CSK v DC,Dwayne Smith,29,103.57
2014,CSK v DC,Brendon McCullum,9,90
2014,CSK v DC,Suresh Raina,56,136.58
2014,CSK v DC,Faf du Plessis,24,141.17
2014,CSK v DC,MS Dhoni,32,213.33
2014,CSK v DC,Ravindra Jadeja,7,233.33
2014,CSK v DC,Mithun Manhas,13,260
2014,CSK v DC,Ravichandran Ashwin,1,100
2014,CSK v DC,Ben Hilfenhaus,0,0
2014,CSK v DC,Mayank Agarwal,2,28.57
2014,CSK v DC,Murali Vijay,11,91.66
2014,CSK v DC,Dinesh Karthik,21,95.45
2014,CSK v DC,Manoj Tiwary,0,0
2014,CSK v DC,Jean0Paul Duminy,15,107.14
2014,CSK v DC,Ross Taylor,6,100
2014,CSK v DC,James Neesham,22,146.66
2014,CSK v DC,Shahbaz Nadeem,3,37.5
2014,CSK v DC,Mohammed Shami,1,33.33
2014,CSK v DC,Jaydev Unadkat,1,20
2014,CSK v DC,Nathan Coulter0Nile,0,0
2014,KXIP v SRH,Cheteshwar Pujara,35,109.37
2014,KXIP v SRH,Virender Sehwag,30,136.36
2014,KXIP v SRH,Glenn Maxwell,95,220.93
2014,KXIP v SRH,David Miller,10,100
2014,KXIP v SRH,George Bailey,10,125
2014,KXIP v SRH,Mitchell Johnson,4,66.66
2014,KXIP v SRH,Axar Patel,0,0
2014,KXIP v SRH,Aaron Finch,19,126.66
2014,KXIP v SRH,Shikhar Dhawan,1,33.33
2014,KXIP v SRH,David Warner,8,66.66
2014,KXIP v SRH,KL Rahul,27,100
2014,KXIP v SRH,Venugopal Rao,11,122.22
2014,KXIP v SRH,Irfan Pathan,5,55.55
2014,KXIP v SRH,Daren Sammy,15,136.36
2014,KXIP v SRH,Karn Sharma,10,125
2014,KXIP v SRH,Dale Steyn,12,75
2014,KXIP v SRH,Amit Mishra,4,80
2014,KXIP v SRH,Bhuvneshwar Kumar,1,33.33
2014,RR v CSK,Dwayne Smith,50,178.57
2014,RR v CSK,Brendon McCullum,6,60
2014,RR v CSK,Suresh Raina,4,44.44
2014,RR v CSK,Faf du Plessis,7,77.77
2014,RR v CSK,MS Dhoni,5,62.5
2014,RR v CSK,Ravindra Jadeja,36,109.09
2014,RR v CSK,Mithun Manhas,10,100
2014,RR v CSK,Ravichandran Ashwin,9,69.23
2014,RR v CSK,Abhishek Nayar,5,71.42
2014,RR v CSK,Ajinkya Rahane,15,125
2014,RR v CSK,Sanju Samson,16,100
2014,RR v CSK,Shane Watson,7,116.66
2014,RR v CSK,Stuart Binny,8,72.72
2014,RR v CSK,Steven Smith,19,95
2014,RR v CSK,Rajat Bhatia,23,115
2014,RR v CSK,James Faulkner,4,200
2014,RR v CSK,Tim Southee,4,100
2014,RR v CSK,Dhawal Kulkarni,28,147.36
2014,RR v CSK,Pravin Tambe,2,100
2014,RCB v KKR,Jacques Kallis,43,102.38
2014,RCB v KKR,Gautam Gambhir,0,0
2014,RCB v KKR,Manish Pandey,5,166.66
2014,RCB v KKR,Chris Lynn,45,145.16
2014,RCB v KKR,Yusuf Pathan,0,0
2014,RCB v KKR,Robin Uthappa,22,122.22
2014,RCB v KKR,Suryakumar Yadav,24,133.33
2014,RCB v KKR,Vinay Kumar,4,80
2014,RCB v KKR,Parthiv Patel,21,110.52
2014,RCB v KKR,Yogesh Takawale,40,142.85
2014,RCB v KKR,Virat Kohli,31,134.78
2014,RCB v KKR,Yuvraj Singh,31,91.17
2014,RCB v KKR,AB de Villiers,11,91.66
2014,RCB v KKR,Albie Morkel,6,120
2014,RCB v KKR,Mitchell Starc,0,0
2014,SRH v DC,Shikhar Dhawan,33,150
2014,SRH v DC,Aaron Finch,88,166.03
2014,SRH v DC,David Warner,58,128.88
2014,SRH v DC,Quinton de Kock,48,160
2014,SRH v DC,Murali Vijay,52,130
2014,SRH v DC,Kevin Pietersen,16,94.11
2014,SRH v DC,Dinesh Karthik,15,107.14
2014,SRH v DC,Jean0Paul Duminy,20,285.71
2014,SRH v DC,Manoj Tiwary,23,176.92
2014,CSK v MI,Michael Hussey,1,14.28
2014,CSK v MI,Aditya Tare,23,121.05
2014,CSK v MI,Corey Anderson,39,125.8
2014,CSK v MI,Rohit Sharma,50,121.95
2014,CSK v MI,Kieron Pollard,12,109.09
2014,CSK v MI,Ambati Rayudu,1,50
2014,CSK v MI,Chidhambaram Gautam,7,175
2014,CSK v MI,Harbhajan Singh,0,0
2014,CSK v MI,Zaheer Khan,7,233.33
2014,CSK v MI,Dwayne Smith,29,131.81
2014,CSK v MI,Brendon McCullum,71,133.96
2014,CSK v MI,Suresh Raina,1,25
2014,CSK v MI,Faf du Plessis,20,80
2014,CSK v MI,MS Dhoni,14,127.27
2014,RR v RCB,Parthiv Patel,1,100
2014,RR v RCB,Yogesh Takawale,0,0
2014,RR v RCB,Virat Kohli,21,84
2014,RR v RCB,Yuvraj Singh,3,42.85
2014,RR v RCB,AB de Villiers,0,0
2014,RR v RCB,Sachin Rana,3,37.5
2014,RR v RCB,Albie Morkel,7,53.84
2014,RR v RCB,Mitchell Starc,18,112.5
2014,RR v RCB,Ravi Rampaul,13,100
2014,RR v RCB,Ashok Dinda,0,0
2014,RR v RCB,Yuzvendra Chahal,0,0
2014,RR v RCB,Ajinkya Rahane,23,121.05
2014,RR v RCB,Karun Nair,8,66.66
2014,RR v RCB,Sanju Samson,2,33.33
2014,RR v RCB,Abhishek Nayar,11,64.7
2014,RR v RCB,Shane Watson,24,100
2014,RR v RCB,Stuart Binny,0,0
2014,KKR v KXIP,Cheteshwar Pujara,8,100
2014,KKR v KXIP,Virender Sehwag,37,123.33
2014,KKR v KXIP,Wriddhiman Saha,14,140
2014,KKR v KXIP,Glenn Maxwell,15,125
2014,KKR v KXIP,David Miller,14,140
2014,KKR v KXIP,George Bailey,11,73.33
2014,KKR v KXIP,Rishi Dhawan,19,105.55
2014,KKR v KXIP,Axar Patel,7,70
2014,KKR v KXIP,Mitchell Johnson,0,0
2014,KKR v KXIP,Lakshmipathy Balaji,0,0
2014,KKR v KXIP,Sandeep Sharma,2,40
2014,KKR v KXIP,Manish Pandey,8,80
2014,KKR v KXIP,Jacques Kallis,9,81.81
2014,KKR v KXIP,Gautam Gambhir,1,20
2014,KKR v KXIP,Chris Lynn,13,72.22
2014,KKR v KXIP,Robin Uthappa,19,70.37
2014,KKR v KXIP,Yusuf Pathan,3,60
2014,KKR v KXIP,Suryakumar Yadav,34,200
2014,KKR v KXIP,Piyush Chawla,0,0
2014,KKR v KXIP,Sunil Narine,6,75
2014,KKR v KXIP,Umesh Yadav,2,50
2014,KKR v KXIP,Morne Morkel,4,133.33
2014,DC v MI,Rohit Sharma,4,80
2014,DC v MI,Aditya Tare,8,80
2014,DC v MI,Corey Anderson,13,92.85
2014,DC v MI,Ambati Rayudu,14,66.66
2014,DC v MI,Michael Hussey,10,55.55
2014,DC v MI,Kieron Pollard,33,110
2014,DC v MI,Chidhambaram Gautam,22,122.22
2014,DC v MI,Harbhajan Singh,10,200
2014,DC v MI,Zaheer Khan,0,0
2014,DC v MI,Quinton de Kock,16,66.66
2014,DC v MI,Murali Vijay,40,117.64
2014,DC v MI,Jean0Paul Duminy,19,79.16
2014,DC v MI,Kevin Pietersen,26,144.44
2014,DC v MI,Dinesh Karthik,2,66.66
2014,DC v MI,Kedar Jadhav,14,140
2014,SRH v CSK,Aaron Finch,44,97.77
2014,SRH v CSK,Shikhar Dhawan,7,77.77
2014,SRH v CSK,David Warner,0,0
2014,SRH v CSK,KL Rahul,25,92.59
2014,SRH v CSK,Venugopal Rao,13,86.66
2014,SRH v CSK,Daren Sammy,23,153.33
2014,SRH v CSK,Karn Sharma,17,242.85
2014,SRH v CSK,Dwayne Smith,66,143.47
2014,SRH v CSK,Brendon McCullum,40,121.21
2014,SRH v CSK,Suresh Raina,14,140
2014,SRH v CSK,MS Dhoni,13,92.85
2014,SRH v CSK,Faf du Plessis,0,0
2014,SRH v CSK,Ravindra Jadeja,6,66.66
2014,SRH v CSK,Mithun Manhas,3,75
2014,KXIP v RCB,Chris Gayle,20,285.71
2014,KXIP v RCB,Parthiv Patel,2,28.57
2014,KXIP v RCB,Virat Kohli,4,200
2014,KXIP v RCB,Yogesh Takawale,0,0
2014,KXIP v RCB,AB de Villiers,17,113.33
2014,KXIP v RCB,Yuvraj Singh,35,109.37
2014,KXIP v RCB,Albie Morkel,15,107.14
2014,KXIP v RCB,Mitchell Starc,8,47.05
2014,KXIP v RCB,Varun Aaron,11,73.33
2014,KXIP v RCB,Ashok Dinda,2,40
2014,KXIP v RCB,Cheteshwar Pujara,10,55.55
2014,KXIP v RCB,Virender Sehwag,32,123.07
2014,KXIP v RCB,Wriddhiman Saha,2,33.33
2014,KXIP v RCB,Glenn Maxwell,6,100
2014,KXIP v RCB,David Miller,26,130
2014,KXIP v RCB,George Bailey,16,100
2014,KXIP v RCB,Rishi Dhawan,23,104.54
2014,KKR v RR,Ajinkya Rahane,72,122.03
2014,KKR v RR,Karun Nair,1,20
2014,KKR v RR,Sanju Samson,20,105.26
2014,KKR v RR,Shane Watson,33,137.5
2014,KKR v RR,Stuart Binny,0,0
2014,KKR v RR,Steven Smith,19,172.72
2014,KKR v RR,James Faulkner,2,200
2014,KKR v RR,Gautam Gambhir,45,102.27
2014,KKR v RR,Manvinder  Bisla,3,33.33
2014,KKR v RR,Jacques Kallis,13,76.47
2014,KKR v RR,Manish Pandey,19,172.72
2014,KKR v RR,Suryakumar Yadav,31,163.15
2014,KKR v RR,Shakib Al Hasan,29,161.11
2014,KKR v RR,Robin Uthappa,0,0
2014,KKR v RR,Vinay Kumar,0,0
2014,KKR v RR,Piyush Chawla,0,0
2014,KKR v RR,Sunil Narine,1,100
2014,MI v SRH,Aaron Finch,16,106.66
